stage,ligand,score,valid,reason,heavy_atoms,le,self_rmsd,pains_flag
stage1,rdk_0001485.pdbqt,-7.60,1,,20,0.3801,,0
stage1,rdk_0002166.pdbqt,-7.95,1,,32,0.2483,,0
stage1,rdk_0002098.pdbqt,-7.76,1,,28,0.2770,,0
stage1,rdk_0000748.pdbqt,-7.64,1,,26,0.2938,,0
stage1,rdk_0002197.pdbqt,-8.39,1,,33,0.2542,2.33,0
stage1,rdk_0004600.pdbqt,-8.64,1,,43,0.2009,2.57,0
stage1,rdk_0003256.pdbqt,-6.84,1,,16,0.4278,,0
stage1,rdk_0001730.pdbqt,-6.58,1,,52,0.1266,2.48,0
stage1,rdk_0001535.pdbqt,-7.39,1,,17,0.4350,,0
stage1,rdk_0004131.pdbqt,-6.98,1,,23,0.3034,2.30,0
stage1,rdk_0001859.pdbqt,-7.15,1,,24,0.2980,2.29,0
stage1,rdk_0001230.pdbqt,-5.88,1,,23,0.2557,2.23,0
stage1,rdk_0002221.pdbqt,-7.28,1,,33,0.2205,,0
stage1,rdk_0003553.pdbqt,-6.12,1,,10,0.6120,,0
stage1,rdk_0003359.pdbqt,-6.46,1,,30,0.2152,2.67,0
stage1,rdk_0003050.pdbqt,-6.99,1,,18,0.3883,,0
stage1,rdk_0004931.pdbqt,-6.83,1,,14,0.4880,,0
stage1,rdk_0000727.pdbqt,-7.58,1,,29,0.2613,2.01,0
stage1,rdk_0004910.pdbqt,-6.48,1,,23,0.2816,2.20,0
stage1,rdk_0001114.pdbqt,-8.10,1,,27,0.2999,2.05,0
stage1,rdk_0001683.pdbqt,-5.78,1,,13,0.4447,,0
stage1,rdk_0000794.pdbqt,-5.42,1,,14,0.3870,,0
stage1,rdk_0001186.pdbqt,-4.75,1,,13,0.3650,2.51,0
stage1,rdk_0001380.pdbqt,-10.27,1,,23,0.4464,,0
stage1,rdk_0003972.pdbqt,-5.13,1,,13,0.3946,,0
stage1,rdk_0001253.pdbqt,-9.76,1,,33,0.2956,,0
stage1,rdk_0002147.pdbqt,-5.48,1,,14,0.3916,,0
stage1,rdk_0003677.pdbqt,-5.80,1,,14,0.4140,,0
stage1,rdk_0000224.pdbqt,-7.38,1,,34,0.2170,,0
stage1,rdk_0000192.pdbqt,-6.87,1,,28,0.2453,,0
stage1,rdk_0001986.pdbqt,-4.92,1,,14,0.3511,,0
stage1,rdk_0004337.pdbqt,-9.19,1,,27,0.3404,,0
stage1,rdk_0000822.pdbqt,-7.45,1,,28,0.2660,2.56,0
stage1,rdk_0000344.pdbqt,-7.28,1,,33,0.2206,2.30,0
stage1,rdk_0000422.pdbqt,-4.76,1,,14,0.3401,2.01,0
stage1,rdk_0004081.pdbqt,-7.48,1,,16,0.4675,,0
stage1,rdk_0000769.pdbqt,-7.78,1,,27,0.2881,,0
stage1,rdk_0001836.pdbqt,-8.99,1,,31,0.2899,,0
stage1,rdk_0003656.pdbqt,-7.03,1,,28,0.2509,2.94,0
stage1,rdk_0002263.pdbqt,-7.90,1,,28,0.2823,,0
stage1,rdk_0001914.pdbqt,-6.29,1,,21,0.2994,2.16,0
stage1,rdk_0004634.pdbqt,-8.34,1,,23,0.3625,,0
stage1,rdk_0003389.pdbqt,-7.85,1,,25,0.3140,,0
stage1,rdk_0002528.pdbqt,-6.43,1,,13,0.4949,,0
stage1,rdk_0000121.pdbqt,-6.58,1,,19,0.3461,,0
stage1,rdk_0002947.pdbqt,-9.15,1,,27,0.3388,3.85,0
stage1,rdk_0003293.pdbqt,-8.48,1,,40,0.2120,4.49,0
stage1,rdk_0002982.pdbqt,-8.86,1,,52,0.1705,2.44,0
stage1,rdk_0000605.pdbqt,-6.61,1,,17,0.3891,,0
stage1,rdk_0001078.pdbqt,-7.75,1,,32,0.2422,2.68,0
stage1,rdk_0002360.pdbqt,-7.68,1,,21,0.3658,,0
stage1,rdk_0004221.pdbqt,-8.89,1,,42,0.2116,4.43,0
stage1,rdk_0002663.pdbqt,-7.43,1,,17,0.4369,,0
stage1,rdk_0002909.pdbqt,-10.01,1,,21,0.4767,,0
stage1,rdk_0000900.pdbqt,-7.39,1,,28,0.2641,,0
stage1,rdk_0003153.pdbqt,-9.04,1,,23,0.3932,,0
stage1,rdk_0001459.pdbqt,-6.53,1,,20,0.3265,,0
stage1,rdk_0001799.pdbqt,-7.64,1,,45,0.1699,3.85,0
stage1,rdk_0004615.pdbqt,-11.35,1,,34,0.3339,,0
stage1,rdk_0001312.pdbqt,-9.16,1,,45,0.2035,,0
stage1,rdk_0000521.pdbqt,-8.11,1,,26,0.3118,,0
stage1,rdk_0002547.pdbqt,-7.21,1,,12,0.6006,,0
stage1,rdk_0001878.pdbqt,-7.48,1,,22,0.3402,2.28,0
stage1,rdk_0002760.pdbqt,-7.76,1,,28,0.2772,,0
stage1,rdk_0000100.pdbqt,-7.71,1,,30,0.2572,3.77,0
stage1,rdk_0000624.pdbqt,-7.37,1,,28,0.2631,,0
stage1,rdk_0001283.pdbqt,-7.47,1,,22,0.3394,,0
stage1,rdk_0001436.pdbqt,-9.99,1,,25,0.3997,,0
stage1,rdk_0004881.pdbqt,-9.28,1,,32,0.2901,2.38,0
stage1,rdk_0003450.pdbqt,-8.49,1,,25,0.3396,,0
stage1,rdk_0000891.pdbqt,-8.54,1,,33,0.2588,,0
stage1,rdk_0004358.pdbqt,-8.29,1,,28,0.2961,2.19,0
stage1,rdk_0000205.pdbqt,-7.29,1,,31,0.2352,,0
stage1,rdk_0003374.pdbqt,-7.85,1,,27,0.2908,,0
stage1,rdk_0004809.pdbqt,-7.56,1,,17,0.4448,,0
stage1,rdk_0002044.pdbqt,-5.33,1,,12,0.4442,,0
stage1,rdk_0004481.pdbqt,-7.11,1,,20,0.3557,2.09,0
stage1,rdk_0001211.pdbqt,-7.47,1,,15,0.4981,,0
stage1,rdk_0000076.pdbqt,-5.21,1,,15,0.3473,,0
stage1,rdk_0002928.pdbqt,-8.46,1,,32,0.2645,2.20,0
stage1,rdk_0000992.pdbqt,-7.14,1,,20,0.3569,,0
stage1,rdk_0001478.pdbqt,-8.82,1,,32,0.2756,,0
stage1,rdk_0003404.pdbqt,-8.64,1,,16,0.5399,,0
stage1,rdk_0003218.pdbqt,-8.96,1,,22,0.4072,,0
stage1,rdk_0004737.pdbqt,-6.39,1,,21,0.3042,,0
stage1,rdk_0004465.pdbqt,-6.96,1,,40,0.1740,2.02,0
stage1,rdk_0000022.pdbqt,-7.52,1,,22,0.3418,,0
stage1,rdk_0000575.pdbqt,-7.71,1,,22,0.3503,,0
stage1,rdk_0000651.pdbqt,-6.57,1,,24,0.2739,,0
stage1,rdk_0004758.pdbqt,-6.79,1,,23,0.2952,,0
stage1,rdk_0002658.pdbqt,-6.61,1,,13,0.5086,,0
stage1,rdk_0002932.pdbqt,-6.74,1,,14,0.4811,,0
stage1,rdk_0003277.pdbqt,-5.78,1,,18,0.3211,,0
stage1,rdk_0001462.pdbqt,-6.83,1,,17,0.4015,2.11,0
stage1,rdk_0003195.pdbqt,-7.48,1,,15,0.4989,,0
stage1,rdk_0003223.pdbqt,-9.38,1,,22,0.4266,,0
stage1,rdk_0000306.pdbqt,-6.39,1,,28,0.2282,2.05,0
stage1,rdk_0003471.pdbqt,-8.73,1,,32,0.2727,2.92,0
stage1,rdk_0002566.pdbqt,-7.09,1,,26,0.2727,2.55,0
stage1,rdk_0000803.pdbqt,-8.40,1,,35,0.2401,,0
stage1,rdk_0001161.pdbqt,-7.44,1,,19,0.3918,,0
stage1,rdk_0003720.pdbqt,-8.48,1,,27,0.3142,,0
stage1,rdk_0003107.pdbqt,-6.88,1,,25,0.2751,,0
stage1,rdk_0000352.pdbqt,-6.45,1,,20,0.3226,,0
stage1,rdk_0000369.pdbqt,-6.27,1,,20,0.3136,,0
stage1,rdk_0004763.pdbqt,-9.30,1,,18,0.5166,2.08,0
stage1,rdk_0003774.pdbqt,-7.84,1,,22,0.3565,2.02,0
stage1,rdk_0002341.pdbqt,-7.17,1,,31,0.2315,,0
stage1,rdk_0002444.pdbqt,-8.19,1,,25,0.3276,2.69,0
stage1,rdk_0003789.pdbqt,-8.86,1,,32,0.2768,2.31,0
stage1,rdk_0002237.pdbqt,-9.67,1,,22,0.4394,,0
stage1,rdk_0001611.pdbqt,-7.49,1,,25,0.2998,2.60,0
stage1,rdk_0002966.pdbqt,-8.35,1,,30,0.2784,,0
stage1,rdk_0003572.pdbqt,-8.46,1,,37,0.2288,3.71,0
stage1,rdk_0004413.pdbqt,-11.29,1,,31,0.3644,3.50,0
stage1,rdk_0002637.pdbqt,-4.80,1,,14,0.3427,2.39,0
stage1,rdk_0004447.pdbqt,-6.93,1,,24,0.2888,,0
stage1,rdk_0002513.pdbqt,-7.35,1,,17,0.4324,2.21,0
stage1,rdk_0003871.pdbqt,-7.75,1,,30,0.2582,,0
stage1,rdk_0001940.pdbqt,-7.94,1,,21,0.3780,,0
stage1,rdk_0001245.pdbqt,-7.19,1,,21,0.3423,,0
stage1,rdk_0001745.pdbqt,-6.29,1,,51,0.1233,,0
stage1,rdk_0003949.pdbqt,-7.48,1,,17,0.4398,,0
stage1,rdk_0003825.pdbqt,-8.60,1,,24,0.3583,2.39,0
stage1,rdk_0000500.pdbqt,-6.28,1,,25,0.2513,2.41,0
stage1,rdk_0004182.pdbqt,-8.50,1,,33,0.2577,2.23,0
stage1,rdk_0000857.pdbqt,-8.48,1,,22,0.3855,,0
stage1,rdk_0003361.pdbqt,-9.77,1,,44,0.2220,3.08,0
stage1,rdk_0000419.pdbqt,-8.89,1,,20,0.4444,,0
stage1,rdk_0003172.pdbqt,-9.79,1,,35,0.2797,3.03,0
stage1,rdk_0001346.pdbqt,-7.43,1,,21,0.3538,,0
stage1,rdk_0000019.pdbqt,-7.20,1,,25,0.2880,2.57,0
stage1,rdk_0002082.pdbqt,-6.10,1,,23,0.2653,2.23,0
stage1,rdk_0002128.pdbqt,-7.95,1,,27,0.2945,2.37,0
stage1,rdk_0003568.pdbqt,-7.76,1,,26,0.2984,,0
stage1,rdk_0000752.pdbqt,-7.95,1,,23,0.3457,,0
stage1,rdk_0003926.pdbqt,-4.26,1,,9,0.4729,,0
stage1,rdk_0002844.pdbqt,-8.84,1,,36,0.2456,2.68,0
stage1,rdk_0004110.pdbqt,-6.81,1,,24,0.2839,2.07,0
stage1,rdk_0004260.pdbqt,-8.40,1,,23,0.3654,,0
stage1,rdk_0002482.pdbqt,-8.06,1,,15,0.5377,,0
stage1,rdk_0004363.pdbqt,-6.57,1,,23,0.2855,,0
stage1,rdk_0002010.pdbqt,-5.63,1,,22,0.2561,2.13,0
stage1,rdk_0001561.pdbqt,-7.80,1,,19,0.4107,,0
stage1,rdk_0000003.pdbqt,-8.09,1,,38,0.2128,,0
stage1,rdk_0001329.pdbqt,-8.37,1,,26,0.3217,,0
stage1,rdk_0002616.pdbqt,-6.55,1,,10,0.6550,,0
stage1,rdk_0004788.pdbqt,-7.85,1,,42,0.1868,2.08,0
stage1,rdk_0003168.pdbqt,-8.31,1,,27,0.3079,,0
stage1,rdk_0001645.pdbqt,-6.77,1,,18,0.3763,2.10,0
stage1,rdk_0002581.pdbqt,-6.50,1,,25,0.2602,,0
stage1,rdk_0001862.pdbqt,-7.48,1,,13,0.5756,,0
stage1,rdk_0000394.pdbqt,-6.45,1,,27,0.2390,,0
stage1,rdk_0002258.pdbqt,-7.78,1,,26,0.2993,,0
stage1,rdk_0001443.pdbqt,-5.63,1,,15,0.3757,,0
stage1,rdk_0002410.pdbqt,-7.87,1,,26,0.3025,,0
stage1,rdk_0004198.pdbqt,-10.07,1,,19,0.5300,,0
stage1,rdk_0001140.pdbqt,-5.92,1,,17,0.3480,,0
stage1,rdk_0003505.pdbqt,-8.32,1,,51,0.1631,3.33,0
stage1,rdk_0000188.pdbqt,-7.15,1,,19,0.3761,2.38,0
stage1,rdk_0004241.pdbqt,-6.41,1,,16,0.4007,,0
stage1,rdk_0003595.pdbqt,-8.73,1,,28,0.3119,,0
stage1,rdk_0003004.pdbqt,-10.05,1,,31,0.3244,,0
stage1,rdk_0004466.pdbqt,-8.88,1,,20,0.4442,,0
stage1,rdk_0004742.pdbqt,-7.93,1,,17,0.4666,,0
stage1,rdk_0000038.pdbqt,-7.51,1,,19,0.3953,,0
stage1,rdk_0001299.pdbqt,-6.49,1,,16,0.4055,,0
stage1,rdk_0002113.pdbqt,-7.59,1,,32,0.2371,,0
stage1,rdk_0004596.pdbqt,-7.15,1,,48,0.1490,3.92,0
stage1,rdk_0002532.pdbqt,-7.28,1,,15,0.4851,,0
stage1,rdk_0004234.pdbqt,-7.95,1,,32,0.2485,2.30,0
stage1,rdk_0003425.pdbqt,-7.13,1,,22,0.3239,,0
stage1,rdk_0003701.pdbqt,-9.35,1,,16,0.5845,,0
stage1,rdk_0003804.pdbqt,-6.15,1,,10,0.6148,,0
stage1,rdk_0004828.pdbqt,-7.33,1,,16,0.4582,,0
stage1,rdk_0001733.pdbqt,-7.22,1,,31,0.2329,2.35,0
stage1,rdk_0004428.pdbqt,-8.64,1,,29,0.2979,2.06,0
stage1,rdk_0003896.pdbqt,-7.64,1,,24,0.3184,2.18,0
stage1,rdk_0002679.pdbqt,-6.63,1,,17,0.3899,,0
stage1,rdk_0000057.pdbqt,-9.35,1,,19,0.4922,,0
stage1,rdk_0003623.pdbqt,-7.84,1,,30,0.2614,,0
stage1,rdk_0001708.pdbqt,-6.68,1,,21,0.3180,,0
stage1,rdk_0002387.pdbqt,-6.71,1,,16,0.4195,,0
stage1,rdk_0000954.pdbqt,-7.99,1,,33,0.2420,,0
stage1,rdk_0003290.pdbqt,-4.70,1,,16,0.2936,,0
stage1,rdk_0002181.pdbqt,-9.23,1,,30,0.3077,,0
stage1,rdk_0000251.pdbqt,-9.97,1,,29,0.3439,2.35,0
stage1,rdk_0001308.pdbqt,-7.82,1,,24,0.3257,,0
stage1,rdk_0002684.pdbqt,-6.62,1,,16,0.4139,,0
stage1,rdk_0000838.pdbqt,-9.30,1,,30,0.3099,2.88,0
stage1,rdk_0002882.pdbqt,-3.46,1,,6,0.5760,,0
stage1,rdk_0003202.pdbqt,-8.43,1,,21,0.4014,,0
stage1,rdk_0003526.pdbqt,-7.85,1,,17,0.4618,,0
stage1,rdk_0000297.pdbqt,-7.71,1,,36,0.2141,2.06,0
stage1,rdk_0002981.pdbqt,-8.05,1,,21,0.3836,,0
stage1,rdk_0002031.pdbqt,-5.66,1,,22,0.2571,2.87,0
stage1,rdk_0003602.pdbqt,-6.43,1,,12,0.5361,,0
stage1,rdk_0000670.pdbqt,-5.48,1,,20,0.2742,,0
stage1,rdk_0002734.pdbqt,-8.52,1,,26,0.3276,3.44,0
stage1,rdk_0003301.pdbqt,-6.96,1,,21,0.3314,,0
stage1,rdk_0000554.pdbqt,-8.78,1,,26,0.3377,,0
stage1,rdk_0004009.pdbqt,-4.60,1,,13,0.3538,,0
stage1,rdk_0001062.pdbqt,-8.41,1,,28,0.3004,2.31,0
stage1,rdk_0003793.pdbqt,-7.68,1,,26,0.2954,,0
stage1,rdk_0000438.pdbqt,-8.83,1,,25,0.3532,,0
stage1,rdk_0002334.pdbqt,-8.97,1,,28,0.3203,2.58,0
stage1,rdk_0004565.pdbqt,-8.82,1,,23,0.3833,,0
stage1,rdk_0000175.pdbqt,-6.22,1,,24,0.2591,,0
stage1,rdk_0002279.pdbqt,-5.18,1,,13,0.3984,2.53,0
stage1,rdk_0001135.pdbqt,-8.70,1,,34,0.2559,2.60,0
stage1,rdk_0001961.pdbqt,-8.54,1,,23,0.3711,,0
stage1,rdk_0000373.pdbqt,-8.99,1,,33,0.2724,,0
stage1,rdk_0001367.pdbqt,-7.83,1,,22,0.3561,,0
stage1,rdk_0001540.pdbqt,-9.37,1,,21,0.4462,,0
stage1,rdk_0004566.pdbqt,-8.49,1,,58,0.1463,,0
stage1,rdk_0002787.pdbqt,-8.50,1,,27,0.3148,,0
stage1,rdk_0000457.pdbqt,-9.54,1,,33,0.2890,,0
stage1,rdk_0002452.pdbqt,-6.19,1,,14,0.4419,,0
stage1,rdk_0001885.pdbqt,-8.34,1,,34,0.2453,2.57,0
stage1,rdk_0002151.pdbqt,-5.35,1,,13,0.4113,,0
stage1,rdk_0004832.pdbqt,-9.08,1,,38,0.2391,2.20,0
stage1,rdk_0003968.pdbqt,-7.23,1,,26,0.2782,,0
stage1,rdk_0004165.pdbqt,-7.41,1,,29,0.2554,2.50,0
stage1,rdk_0003690.pdbqt,-6.79,1,,21,0.3235,,0
stage1,rdk_0002810.pdbqt,-9.05,1,,22,0.4112,,0
stage1,rdk_0003146.pdbqt,-8.75,1,,41,0.2134,3.69,0
stage1,rdk_0004321.pdbqt,-8.77,1,,16,0.5479,,0
stage1,rdk_0004660.pdbqt,-5.96,1,,23,0.2593,3.01,0
stage1,rdk_0001664.pdbqt,-7.76,1,,18,0.4311,,0
stage1,rdk_0004622.pdbqt,-9.28,1,,19,0.4885,,0
stage1,rdk_0004810.pdbqt,-7.81,1,,51,0.1532,3.97,0
stage1,rdk_0002913.pdbqt,-10.04,1,,32,0.3139,,0
stage1,rdk_0000876.pdbqt,-7.91,1,,28,0.2824,2.53,0
stage1,rdk_0001699.pdbqt,-6.45,1,,19,0.3395,2.14,0
stage1,rdk_0001264.pdbqt,-7.04,1,,48,0.1466,,0
stage1,rdk_0004431.pdbqt,-9.18,1,,56,0.1639,4.13,0
stage1,rdk_0002873.pdbqt,-5.95,1,,12,0.4957,,0
stage1,rdk_0003618.pdbqt,-7.39,1,,37,0.1999,2.42,0
stage1,rdk_0002216.pdbqt,-9.00,1,,31,0.2903,,0
stage1,rdk_0002719.pdbqt,-5.73,1,,10,0.5727,,0
stage1,rdk_0003995.pdbqt,-5.79,1,,21,0.2758,2.42,0
stage1,rdk_0004569.pdbqt,-5.12,1,,8,0.6406,,0
stage1,rdk_0003025.pdbqt,-8.08,1,,25,0.3233,2.84,0
stage1,rdk_0004779.pdbqt,-6.79,1,,30,0.2264,4.12,0
stage1,rdk_0001304.pdbqt,-5.79,1,,20,0.2893,,0
stage1,rdk_0003393.pdbqt,-7.70,1,,25,0.3079,2.32,0
stage1,rdk_0002315.pdbqt,-7.70,1,,35,0.2199,,0
stage1,rdk_0004005.pdbqt,-8.28,1,,28,0.2956,,0
stage1,rdk_0000773.pdbqt,-7.42,1,,34,0.2182,,0
stage1,rdk_0001043.pdbqt,-7.03,1,,25,0.2811,2.65,0
stage1,rdk_0003999.pdbqt,-7.12,1,,14,0.5084,,0
stage1,rdk_0001607.pdbqt,-6.37,1,,20,0.3185,,0
stage1,rdk_0003964.pdbqt,-4.52,1,,14,0.3226,,0
stage1,rdk_0003643.pdbqt,-7.38,1,,40,0.1845,2.15,0
stage1,rdk_0001523.pdbqt,-7.07,1,,20,0.3535,,0
stage1,rdk_0004866.pdbqt,-7.75,1,,32,0.2420,2.33,0
stage1,rdk_0000434.pdbqt,-6.72,1,,17,0.3953,,0
stage1,rdk_0003362.pdbqt,-7.69,1,,22,0.3494,,0
stage1,rdk_0003762.pdbqt,-5.19,1,,9,0.5762,,0
stage1,rdk_0001020.pdbqt,-6.51,1,,23,0.2829,,0
stage1,rdk_0000476.pdbqt,-7.68,1,,34,0.2260,,0
stage1,rdk_0003126.pdbqt,-9.02,1,,32,0.2818,2.37,0
stage1,rdk_0000819.pdbqt,-7.67,1,,29,0.2644,2.00,0
stage1,rdk_0000988.pdbqt,-8.07,1,,31,0.2603,,0
stage1,rdk_0000697.pdbqt,-6.15,1,,32,0.1921,,0
stage1,rdk_0002132.pdbqt,-7.61,1,,22,0.3460,2.60,0
stage1,rdk_0000628.pdbqt,-7.61,1,,39,0.1952,2.17,0
stage1,rdk_0002275.pdbqt,-7.42,1,,29,0.2560,,0
stage1,rdk_0001668.pdbqt,-6.12,1,,21,0.2917,,0
stage1,rdk_0001695.pdbqt,-6.49,1,,19,0.3414,,0
stage1,rdk_0003446.pdbqt,-7.30,1,,14,0.5216,,0
stage1,rdk_0000327.pdbqt,-7.08,1,,39,0.1816,2.75,0
stage1,rdk_0002288.pdbqt,-8.17,1,,24,0.3403,3.03,0
stage1,rdk_0003145.pdbqt,-10.11,1,,21,0.4812,,0
stage1,rdk_0000681.pdbqt,-5.18,1,,10,0.5177,,0
stage1,rdk_0001396.pdbqt,-6.95,1,,21,0.3310,2.25,0
stage1,rdk_0000887.pdbqt,-8.14,1,,30,0.2714,,0
stage1,rdk_0001268.pdbqt,-7.75,1,,15,0.5170,,0
stage1,rdk_0000588.pdbqt,-7.54,1,,42,0.1795,3.13,0
stage1,rdk_0004824.pdbqt,-6.18,1,,16,0.3861,,0
stage1,rdk_0001207.pdbqt,-4.58,1,,11,0.4168,,0
stage1,rdk_0001059.pdbqt,-7.39,1,,35,0.2111,2.59,0
stage1,rdk_0003149.pdbqt,-8.23,1,,32,0.2571,3.07,0
stage1,rdk_0004506.pdbqt,-6.60,1,,24,0.2752,2.94,0
stage1,rdk_0003930.pdbqt,-7.13,1,,38,0.1877,3.02,0
stage1,rdk_0004598.pdbqt,-6.79,1,,21,0.3231,,0
stage1,rdk_0000158.pdbqt,-6.60,1,,25,0.2641,2.67,0
stage1,rdk_0001295.pdbqt,-7.26,1,,23,0.3159,,0
stage1,rdk_0000537.pdbqt,-9.17,1,,28,0.3275,,0
stage1,rdk_0002551.pdbqt,-6.51,1,,11,0.5916,,0
stage1,rdk_0002688.pdbqt,-5.13,1,,8,0.6412,,0
stage1,rdk_0003261.pdbqt,-7.71,1,,23,0.3351,,0
stage1,rdk_0001704.pdbqt,-5.92,1,,20,0.2962,,0
stage1,rdk_0000815.pdbqt,-7.79,1,,27,0.2884,,0
stage1,rdk_0004409.pdbqt,-8.01,1,,27,0.2965,3.34,0
stage1,rdk_0000558.pdbqt,-8.31,1,,22,0.3778,,0
stage1,rdk_0002738.pdbqt,-6.78,1,,13,0.5212,,0
stage1,rdk_0000979.pdbqt,-6.35,1,,17,0.3735,,0
stage1,rdk_0002675.pdbqt,-5.54,1,,13,0.4261,,0
stage1,rdk_0003549.pdbqt,-7.11,1,,22,0.3233,,0
stage1,rdk_0001590.pdbqt,-7.67,1,,20,0.3834,,0
stage1,rdk_0004106.pdbqt,-7.37,1,,21,0.3507,,0
stage1,rdk_0004342.pdbqt,-6.88,1,,30,0.2295,,0
stage1,rdk_0003343.pdbqt,-7.21,1,,14,0.5148,,0
stage1,rdk_0003507.pdbqt,-8.28,1,,40,0.2071,2.15,0
stage1,rdk_0000270.pdbqt,-6.26,1,,26,0.2408,2.90,0
stage1,rdk_0000613.pdbqt,-7.50,1,,24,0.3126,,0
stage1,rdk_0000137.pdbqt,-10.62,1,,29,0.3661,2.02,0
stage1,rdk_0000382.pdbqt,-6.65,1,,17,0.3912,2.38,0
stage1,rdk_0002970.pdbqt,-9.69,1,,20,0.4843,2.33,0
stage1,rdk_0004721.pdbqt,-4.60,1,,16,0.2877,2.14,0
stage1,rdk_0002376.pdbqt,-7.43,1,,19,0.3913,2.09,0
stage1,rdk_0003429.pdbqt,-7.58,1,,28,0.2709,,0
stage1,rdk_0001093.pdbqt,-7.99,1,,23,0.3472,,0
stage1,rdk_0002284.pdbqt,-6.71,1,,28,0.2397,,0
stage1,rdk_0003808.pdbqt,-7.40,1,,26,0.2845,,0
stage1,rdk_0000916.pdbqt,-6.83,1,,25,0.2732,,0
stage1,rdk_0000034.pdbqt,-7.99,1,,26,0.3074,2.69,0
stage1,rdk_0001325.pdbqt,-6.23,1,,11,0.5665,,0
stage1,rdk_0000154.pdbqt,-8.85,1,,32,0.2765,2.15,0
stage1,rdk_0002473.pdbqt,-5.16,1,,12,0.4300,,0
stage1,rdk_0001649.pdbqt,-8.79,1,,18,0.4884,,0
stage1,rdk_0000710.pdbqt,-6.03,1,,23,0.2621,,0
stage1,rdk_0000415.pdbqt,-7.38,1,,23,0.3210,,0
stage1,rdk_0004497.pdbqt,-8.53,1,,31,0.2750,,0
stage1,rdk_0002776.pdbqt,-9.68,1,,32,0.3026,2.46,0
stage1,rdk_0001893.pdbqt,-6.79,1,,27,0.2514,,0
stage1,rdk_0002757.pdbqt,-8.45,1,,20,0.4223,,0
stage1,rdk_0003867.pdbqt,-10.41,1,,26,0.4006,3.47,0
stage1,rdk_0000731.pdbqt,-5.08,1,,12,0.4237,,0
stage1,rdk_0001990.pdbqt,-8.91,1,,33,0.2699,,0
stage1,rdk_0004405.pdbqt,-7.26,1,,29,0.2504,,0
stage1,rdk_0001001.pdbqt,-8.05,1,,20,0.4023,,0
stage1,rdk_0002254.pdbqt,-6.87,1,,22,0.3122,,0
stage1,rdk_0003067.pdbqt,-7.35,1,,27,0.2723,,0
stage1,rdk_0000782.pdbqt,-6.83,1,,32,0.2136,2.67,0
stage1,rdk_0001783.pdbqt,-6.92,1,,58,0.1194,2.95,0
stage1,rdk_0002431.pdbqt,-6.69,1,,34,0.1967,2.05,0
stage1,rdk_0000487.pdbqt,-6.59,1,,18,0.3661,,0
stage1,rdk_0004603.pdbqt,-6.93,1,,15,0.4623,,0
stage1,rdk_0002073.pdbqt,-4.92,1,,10,0.4921,,0
stage1,rdk_0004700.pdbqt,-4.58,1,,11,0.4166,,0
stage1,rdk_0001502.pdbqt,-6.70,1,,15,0.4463,,0
stage1,rdk_0003408.pdbqt,-7.56,1,,14,0.5403,,0
stage1,rdk_0001123.pdbqt,-8.64,1,,29,0.2981,2.27,0
stage1,rdk_0002052.pdbqt,-7.81,1,,22,0.3548,,0
stage1,rdk_0004594.pdbqt,-7.05,1,,25,0.2822,2.60,0
stage1,rdk_0003829.pdbqt,-7.06,1,,11,0.6416,,0
stage1,rdk_0003096.pdbqt,-8.68,1,,44,0.1973,2.08,0
stage1,rdk_0002170.pdbqt,-6.35,1,,23,0.2763,,0
stage1,rdk_0000984.pdbqt,-8.04,1,,27,0.2979,,0
stage1,rdk_0000281.pdbqt,-8.46,1,,33,0.2563,,0
stage1,rdk_0002570.pdbqt,-5.10,1,,17,0.2999,,0
stage1,rdk_0000116.pdbqt,-7.32,1,,25,0.2926,,0
stage1,rdk_0002654.pdbqt,-6.79,1,,12,0.5660,,0
stage1,rdk_0000834.pdbqt,-9.46,1,,31,0.3050,,0
stage1,rdk_0003846.pdbqt,-7.52,1,,11,0.6834,,0
stage1,rdk_0004028.pdbqt,-6.77,1,,31,0.2184,3.28,0
stage1,rdk_0003907.pdbqt,-11.57,1,,37,0.3126,4.21,0
stage1,rdk_0001626.pdbqt,-7.33,1,,25,0.2930,,0
stage1,rdk_0002715.pdbqt,-7.22,1,,28,0.2577,2.44,0
stage1,rdk_0001767.pdbqt,-7.07,1,,33,0.2142,,0
stage1,rdk_0003240.pdbqt,-5.81,1,,13,0.4470,,0
stage1,rdk_0000516.pdbqt,-8.01,1,,22,0.3639,,0
stage1,rdk_0001493.pdbqt,-9.83,1,,18,0.5460,,0
stage1,rdk_0002319.pdbqt,-9.42,1,,37,0.2545,,0
stage1,rdk_0001226.pdbqt,-6.47,1,,19,0.3405,,0
stage1,rdk_0002338.pdbqt,-8.59,1,,24,0.3578,,0
stage1,rdk_0004222.pdbqt,-7.50,1,,31,0.2421,,0
stage1,rdk_0004639.pdbqt,-4.58,1,,8,0.5725,,0
stage1,rdk_0000015.pdbqt,-9.64,1,,20,0.4822,,0
stage1,rdk_0000579.pdbqt,-7.68,1,,28,0.2741,,0
stage1,rdk_0004527.pdbqt,-7.01,1,,24,0.2920,2.37,0
stage1,rdk_0004573.pdbqt,-5.21,1,,54,0.0966,3.13,0
stage1,rdk_0000213.pdbqt,-7.97,1,,36,0.2213,,0
stage1,rdk_0003320.pdbqt,-8.89,1,,37,0.2403,2.48,0
stage1,rdk_0001401.pdbqt,-6.93,1,,22,0.3149,2.07,0
